name,time,algo
benchmark_puzzles/benchmarks3x3/0/puzzle1.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle1.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle1.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle1.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle2.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle2.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle2.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle2.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle3.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle3.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle3.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle3.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle4.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle4.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle4.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle4.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle5.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle5.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle5.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle5.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle6.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle6.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle6.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle6.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle7.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle7.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle7.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle7.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle8.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle8.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle8.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle8.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle9.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle9.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle9.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle9.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle10.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle10.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle10.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle10.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle11.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle11.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle11.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle11.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle12.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle12.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle12.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle12.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle13.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle13.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle13.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle13.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle14.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle14.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle14.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle14.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle15.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle15.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle15.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle15.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle16.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle16.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle16.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle16.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle17.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle17.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle17.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle17.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle18.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle18.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle18.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle18.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle19.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle19.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle19.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle19.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle20.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle20.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle20.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/0/puzzle20.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle1.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle1.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle1.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle1.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle1.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle1.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle1.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle1.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle1.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle1.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle1.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle1.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle1.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle2.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle2.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle2.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle2.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle2.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle2.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle2.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle2.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle2.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle2.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle2.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle2.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle2.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle3.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle3.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle3.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle3.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle3.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle3.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle3.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle3.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle3.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle3.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle3.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle3.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle3.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle4.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle4.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle4.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle4.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle4.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle4.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle4.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle4.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle4.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle4.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle4.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle4.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle4.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle5.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle5.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle5.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle5.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle5.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle5.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle5.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle5.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle5.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle5.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle5.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle5.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle5.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle6.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle6.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle6.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle6.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle6.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle6.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle6.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle6.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle6.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle6.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle6.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle6.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle6.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle7.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle7.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle7.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle7.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle7.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle7.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle7.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle7.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle7.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle7.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle7.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle7.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle7.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle8.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle8.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle8.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle8.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle8.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle8.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle8.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle8.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle8.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle8.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle8.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle8.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle8.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle9.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle9.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle9.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle9.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle9.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle9.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle9.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle9.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle9.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle9.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle9.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle9.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle9.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle10.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle10.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle10.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle10.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle10.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle10.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle10.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle10.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle10.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle10.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle10.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle10.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle10.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle11.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle11.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle11.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle11.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle11.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle11.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle11.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle11.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle11.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle11.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle11.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle11.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle11.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle12.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle12.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle12.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle12.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle12.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle12.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle12.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle12.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle12.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle12.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle12.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle12.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle12.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle13.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle13.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle13.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle13.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle13.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle13.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle13.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle13.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle13.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle13.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle13.txt,0.001,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle13.txt,0.0,chuf
benchmark_puzzles/benchmarks3x3/5/puzzle13.txt,0.0,chuf
